dt,rank,point
618776.2848189999,12156.0,12300.0
618480.642276,10825.0,15225.0
199258.62868599998,26575.0,15225.0
198942.610721,25227.0,18060.0
198728.755687,23956.0,21240.0
198495.460238,22821.0,24600.0
198018.266119,21957.0,27705.0
197781.573024,21123.0,30915.0
112994.820493,22693.0,30915.0
112474.983768,21873.0,33735.0
112265.319257,21032.0,36750.0
112054.274211,20185.0,39930.0
26572.510572,22056.0,39930.0
26315.347047,21382.0,42855.0
26083.474907,20815.0,45870.0
25785.609413,20363.0,48600.0
25267.4249,19790.0,51750.0
25036.482015,19296.0,54645.0
24487.239939,18852.0,57690.0
24271.679286,18446.0,60900.0
24010.094465000002,16297.0,78520.0
23784.369554,14873.0,97184.0
23588.25400500001,11526.0,115064.0
23405.772744,10075.0,133408.0
4900.996875,10657.0,133408.0
4500.199185,10457.0,136708.0
4254.03788,10272.0,139858.0
4019.836047,10082.0,143068.0
3814.342433,9533.0,152734.0
729.3991980000002,9528.0,155599.0
497.55375,9276.0,160428.0
